ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment
GO:0032640,tumor necrosis factor production,174,0.3544759579599207,1.5711427407051126,9.647066041927463e-4,0.027730207798251524,0.02406807771565214,2778,"tags=34%, list=20%, signal=27%",12491/12683/53791/93695/16007/229521/20296/23960/19204/22418/246728/13844/83433/56632/56644/13051/100689/15507/246727/21825/246730/21897/20303/19261/12772/24088/16800/20312/21929/15183/14727/332579/74131/13110/71268/16956/20963/11600/73914/15170/14728/12475/20302/12523/15510/26888/13058/26362/17087/20128/230738/16859/12775/21899/98365/19219/22177/56501/14131
GO:1905952,regulation of lipid localization,158,0.3543372900793546,1.5491217900950924,9.561347137074788e-4,0.027730207798251524,0.02406807771565214,820,"tags=13%, list=6%, signal=13%",232370/12491/13117/666168/100040843/12683/228859/11520/68680/18670/53357/19016/14081/11808/12623/83433/69573/211323/21825/108138/12306
GO:0015909,long-chain fatty acid transport,47,0.49501477975091973,1.7540930115928897,9.893041957791122e-4,0.028081761537749533,0.024373204268796817,1904,"tags=40%, list=14%, signal=35%",12491/26457/11520/22228/14079/53357/19016/14081/26874/26458/12895/21825/19300/67452/384783/216974/16952/20963/20525
GO:0009167,purine ribonucleoside monophosphate metabolic process,37,-0.5116846957995911,-1.8503177636681372,0.001002588428116778,0.02815925625850531,0.024440464816401532,2055,"tags=35%, list=15%, signal=30%",11637/109674/18950/23918/56217/11534/11565/229363/231903/67054/231327/11639/22262
GO:0009161,ribonucleoside monophosphate metabolic process,54,-0.4541865993670155,-1.7918280190018037,0.0010065518648855654,0.02815925625850531,0.024440464816401532,1555,"tags=33%, list=11%, signal=30%",109674/18950/19139/76654/23918/56217/11534/11565/69719/80914/99586/229363/231903/22247/67054/231327/11639/22262
GO:1903051,negative regulation of proteolysis involved in protein catabolic process,68,-0.421869688452459,-1.7720165467534286,0.001006385030412236,0.02815925625850531,0.024440464816401532,3600,"tags=47%, list=26%, signal=35%",102122/57320/13000/12578/14070/74374/24069/225131/223870/192653/56207/15258/22284/13001/68135/77006/67025/108143/20588/20423/65019/252870/70369/100503670/56353/20115/80750/30940/66333/224650/68077/239510
GO:0006956,complement activation,56,-0.4538700556357502,-1.8031461647851907,0.0010236401536415397,0.02839049028143235,0.024641161416830964,3514,"tags=55%, list=25%, signal=42%",380795/12946/16019/230558/317677/109828/12268/15139/12944/239447/69379/110382/50908/12266/17174/404711/12274/50909/625018/238447/12630/232371/14133/12258/14962/12263/545366/16016/12279/214403/17195
GO:0032653,regulation of interleukin-10 production,44,0.5142160091151531,1.7983773278432493,0.0010245751777110833,0.02839049028143235,0.024641161416830964,3463,"tags=50%, list=25%, signal=38%",16453/83433/56644/24088/245945/14727/74131/20963/52023/14728/17221/12523/15510/60533/100038882/18762/16859/19219/22177/12522/15234/12229
GO:1901623,regulation of lymphocyte chemotaxis,21,0.6445950153546818,1.8730299977042422,0.001049838543422939,0.028952656323118876,0.025129086212737645,2528,"tags=48%, list=18%, signal=39%",15945/170756/22418/380705/53416/20306/12772/20304/20302/12775
GO:0051985,negative regulation of chromosome segregation,49,0.5190830239172816,1.8510030013881642,0.0010683422586219102,0.02932397925906083,0.025451371186037366,3454,"tags=53%, list=25%, signal=40%",74335/68014/268697/107995/56150/229841/66977/214901/20877/208628/70385/76464/11799/18817/12235/75430/214444/22137/22680/66442/70799/67052/12236/67141/235661/52276
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",18,-0.6482830008120655,-1.940723997185913,0.0011833233281573316,0.031281165857526085,0.027150086157760902,2981,"tags=61%, list=21%, signal=48%",66942/68083/12181/235036/66229/18148/56095/74035/19989/66489/69237
GO:0070875,positive regulation of glycogen metabolic process,21,-0.612505627235543,-1.93209344468111,0.0011620027691580874,0.031281165857526085,0.027150086157760902,1044,"tags=38%, list=8%, signal=35%",15289/11652/16000/18679/105651/11651/103988/244416
GO:0033046,negative regulation of sister chromatid segregation,46,0.5202441364200857,1.837296923395717,0.0011987798567156412,0.031281165857526085,0.027150086157760902,3454,"tags=54%, list=25%, signal=41%",74335/68014/268697/107995/56150/229841/66977/20877/208628/70385/76464/11799/18817/12235/75430/214444/22137/22680/66442/70799/67052/12236/67141/235661/52276
GO:0033048,negative regulation of mitotic sister chromatid segregation,46,0.5202441364200857,1.837296923395717,0.0011987798567156412,0.031281165857526085,0.027150086157760902,3454,"tags=54%, list=25%, signal=41%",74335/68014/268697/107995/56150/229841/66977/20877/208628/70385/76464/11799/18817/12235/75430/214444/22137/22680/66442/70799/67052/12236/67141/235661/52276
GO:0045841,negative regulation of mitotic metaphase/anaphase transition,46,0.5202441364200857,1.837296923395717,0.0011987798567156412,0.031281165857526085,0.027150086157760902,3454,"tags=54%, list=25%, signal=41%",74335/68014/268697/107995/56150/229841/66977/20877/208628/70385/76464/11799/18817/12235/75430/214444/22137/22680/66442/70799/67052/12236/67141/235661/52276
GO:2000816,negative regulation of mitotic sister chromatid separation,46,0.5202441364200857,1.837296923395717,0.0011987798567156412,0.031281165857526085,0.027150086157760902,3454,"tags=54%, list=25%, signal=41%",74335/68014/268697/107995/56150/229841/66977/20877/208628/70385/76464/11799/18817/12235/75430/214444/22137/22680/66442/70799/67052/12236/67141/235661/52276
GO:0006446,regulation of translational initiation,70,-0.4165863313561453,-1.761040976567958,0.0011912519698337105,0.031281165857526085,0.027150086157760902,3041,"tags=43%, list=22%, signal=34%",15467/14151/227331/213753/207952/16589/69674/20181/15129/27979/19106/66912/224045/208643/18148/56334/229096/230809/13688/228994/11652/105782/108954/217869/72508/100037258/22121/13205/73158/26987
GO:0006690,icosanoid metabolic process,116,0.38978654550350217,1.6279199218665197,0.0011632097624460084,0.031281165857526085,0.027150086157760902,2380,"tags=34%, list=17%, signal=28%",13119/13094/13117/666168/100040843/11430/13849/233005/14857/13089/66447/13097/13098/14775/54486/234673/15446/13086/23945/13085/234671/20698/72054/13078/24088/625249/67452/13110/11622/16952/20963/116852/52023/436059/269060/224814/13088/277753/13614
GO:0033500,carbohydrate homeostasis,245,-0.2985795046359551,-1.5225584047320533,0.0011859887964988118,0.031281165857526085,0.027150086157760902,1632,"tags=22%, list=12%, signal=20%",98415/66277/58805/68845/223527/12015/17341/16500/11421/22433/68465/19271/11450/15251/14186/20845/19247/21844/18605/20317/11814/17842/63959/15378/84112/78943/14694/16000/22393/50490/15377/213053/18642/20602/12606/19015/15357/18708/20104/231103/108079/14385/66259/56373/20528/11651/68837/67475/16847/103988/78894/110095/16592/14751
GO:0046034,ATP metabolic process,216,-0.29862690415423115,-1.5072202282969933,0.0011714034387648904,0.031281165857526085,0.027150086157760902,1521,"tags=14%, list=11%, signal=13%",16969/12015/68375/18519/67130/14433/19082/15251/74747/16418/21428/18605/13806/16000/18642/319801/17720/170768/78830/108079/331623/68837/11639/14121/103988/11931/16548/230163/225913/18770/14751
GO:0002366,leukocyte activation involved in immune response,242,0.3254851874882466,1.5060147070816015,0.0011851941037619178,0.031281165857526085,0.027150086157760902,4283,"tags=42%, list=31%, signal=29%",16852/103743/16453/19204/12520/83433/56632/56644/13051/108138/224860/235587/56708/380732/17916/16854/56715/12772/16783/17085/26904/18124/19698/216161/53314/21929/17242/217303/56048/16190/28040/216799/22059/13870/16952/56619/20963/21926/21939/17079/15170/14728/11745/14999/20302/17221/12523/15510/80859/56744/230738/18173/243910/20911/18106/18762/109934/105855/16859/12775/56743/94176/20375/71890/19219/22177/16414/22631/16149/15900/19264/50723/14824/210293/16797/17305/100561/14991/18534/12229/15227/108655/75974/70450/20912/16408/17474/14190/15368/16950/20556/27354/15000/54519/50931/23882/14127/19229/19354/26903/14389
GO:0009144,purine nucleoside triphosphate metabolic process,246,-0.29696502681103154,-1.5162695503789485,0.0012597618638541025,0.03272568877574564,0.028403841272424735,1521,"tags=15%, list=11%, signal=13%",16969/12015/68375/23918/18519/67130/14433/19082/15251/11534/74747/16418/21428/18605/13806/54369/16000/14679/18642/319801/67414/17720/170768/78830/108079/331623/68837/11639/14121/103988/11931/16548/230163/225913/18770/14751
GO:0009112,nucleobase metabolic process,37,-0.508345424242311,-1.8382425276275285,0.001284476068735161,0.033045598588662246,0.028681502885900354,1600,"tags=38%, list=12%, signal=34%",26413/19139/22139/11534/20425/69719/99586/231903/22247/67054/231327/227231/22262/56318
GO:0006111,regulation of gluconeogenesis,58,-0.44703276073697973,-1.799559358765021,0.0012840140185549481,0.033045598588662246,0.028681502885900354,1513,"tags=33%, list=11%, signal=29%",140858/18519/11450/19082/15251/252870/68734/14815/17842/18113/15378/67078/13194/68054/14711/67800/14121/16847/103988
GO:0098773,skin epidermis development,113,-0.35478187198151084,-1.6415777362785338,0.001289113400863779,0.033045598588662246,0.028681502885900354,2230,"tags=30%, list=16%, signal=25%",11789/18590/17128/16825/192119/13039/16173/18810/20423/56407/12550/71609/14977/13649/14183/107515/20662/70300/14313/12387/27419/16600/20602/19015/234130/14042/433864/16323/28114/433759/54135/11651/12614/76560
GO:0019320,hexose catabolic process,41,-0.4859110671805698,-1.7922172116990125,0.0013013530207356845,0.03321304047219714,0.028826831918235523,2439,"tags=44%, list=18%, signal=36%",21991/18640/319625/18655/14430/12015/14433/13806/18642/319801/78830/12091/68837/103988/16548/230163/225913/14751
GO:0043255,regulation of carbohydrate biosynthetic process,105,-0.3692008009029943,-1.6831907420978707,0.0013228282264551043,0.0336137006538963,0.029174579777207953,1299,"tags=24%, list=9%, signal=22%",18519/11450/19082/15251/252870/18605/11652/68734/14815/17842/18113/15378/16000/105651/67078/13194/68054/18441/14711/11651/67800/14121/16847/103988/244416
GO:0016559,peroxisome fission,10,0.7703998769300946,1.8786470615403388,0.0013349050419104577,0.03377309756033458,0.029312926274994856,1885,"tags=60%, list=14%, signal=52%",18631/11430/170789/19298/69129/89867
GO:0002694,regulation of leukocyte activation,491,0.2870864813473938,1.4101938348529772,0.0013411846557367549,0.03378508013736873,0.029323326398837776,3463,"tags=34%, list=25%, signal=27%",22361/16852/93695/19016/20850/16453/18828/229521/20296/56792/14102/237256/12479/100039795/22418/13844/12520/83433/16169/56632/56644/105352/252838/15507/11501/21825/20677/217304/242122/235587/56708/12193/20698/380732/208650/16854/56715/19261/12772/100038947/15205/18124/20312/74748/21423/12192/21929/75345/17242/14727/16643/217303/384783/74131/56048/54721/20304/16190/20586/15216/22038/216799/83797/13641/11622/279766/269023/320832/16952/20963/14204/21926/21939/14252/52023/20851/15170/93675/14728/14999/114774/12010/14998/11629/17221/12523/14969/108723/15510/60533/12501/16186/74734/12043/320484/26362/80859/83924/56744/12575/12480/15223/58194/230738/243910/13655/12394/18106/18762/16331/105855/381484/12505/16859/12775/56335/21899/20390/16792/20375/12483/71890/668101/19267/14960/19090/27027/12509/22177/211651/20587/17974/16197/63953/16149/22324/78317/16988/16478/19264/50723/12142/12144/13024/11776/12522/333883/22329/230787/14824/15944/16534/212123/14961/77777/16797/14087/74411/57257/12042/100561/14991/17470/19294/57916/18534/18019/12229
GO:0042541,hemoglobin biosynthetic process,13,-0.6969494710486831,-1.8896914363358275,0.0013500908004701112,0.03386283779282576,0.029390815157239535,3602,"tags=77%, list=26%, signal=57%",67712/15467/17096/14151/14664/16825/56199/15251/16600/16323
GO:0045725,positive regulation of glycogen biosynthetic process,16,-0.6597713026448477,-1.907580771652257,0.0013773111166007364,0.034250313621793524,0.029727119826587198,971,"tags=38%, list=7%, signal=35%",11652/16000/105651/11651/103988/244416
GO:0002687,positive regulation of leukocyte migration,131,0.37448516685898153,1.5917883483252064,0.001374523452839821,0.034250313621793524,0.029727119826587198,2979,"tags=35%, list=21%, signal=28%",68585/20296/15945/18787/76763/19204/22418/64058/83433/13051/11501/21825/380705/53416/20306/20344/17916/22341/16854/84094/12772/24088/20312/17242/20304/22059/12273/66166/12267/20339/20302/114774/11629/13614/19141/105855/16859/12775/20375/19219/12768/105722/16149/14289/27226/26417
GO:0099105,"ion channel modulating, G protein-coupled receptor signaling pathway",10,-0.7652378084787608,-1.9189965920908716,0.0013973227582904334,0.03460008991698737,0.030030703669776032,1397,"tags=50%, list=10%, signal=45%",18795/20866/14672/16438/109305
GO:0046037,GMP metabolic process,25,-0.5804813597121874,-1.926788580465837,0.0014325078873553107,0.03532103134118878,0.030656435519762628,2055,"tags=40%, list=15%, signal=34%",109674/18950/23918/56217/11534/229363/231903/67054/231327/22262
GO:0050900,leukocyte migration,302,0.3102229952905213,1.4603116449864246,0.001443055058273847,0.03543095942656336,0.03075184618964209,2917,"tags=31%, list=21%, signal=25%",378425/68585/17524/14677/101502/68667/23886/20296/15945/18787/56792/76763/170756/19204/22418/64058/12520/83433/13051/58994/11501/21825/380705/17390/238871/53416/20303/12215/20306/20344/17916/22341/16854/84094/100952/56715/19261/12772/24088/22388/11539/57781/20312/74748/17242/20868/20310/14537/217303/14825/20304/20750/216799/22059/64095/20299/16952/12273/20963/66166/21926/12267/20851/17329/20339/216892/20302/114774/11629/18591/56744/15223/13614/19141/109934/105855/109254/16859/12775/98365/20375/17925/20305/19219/12768/14131/16414/105722/12490/16149/22324/14289/27226
GO:0001732,formation of cytoplasmic translation initiation complex,15,-0.6720501826493842,-1.9137062829765257,0.0014763850390370453,0.0356257907296295,0.030920947516893355,3013,"tags=73%, list=22%, signal=57%",55944/16341/98221/223691/56347/54709/27979/68135/53356/66085/217869
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",33,-0.518797687496538,-1.8189657445807386,0.0014851323908701853,0.0356257907296295,0.030920947516893355,5114,"tags=79%, list=37%, signal=50%",20085/110816/78581/213895/208144/68966/13871/59014/213773/216987/65961/30946/67842/223499/217431/57315/66481/21771/20116/217995/53414/208366/20055/104662/72515/108707
GO:0051785,positive regulation of nuclear division,48,0.49608186634319396,1.7548759842894892,0.0014745212322639512,0.0356257907296295,0.030920947516893355,2465,"tags=44%, list=18%, signal=36%",12223/22418/58994/107995/229841/108907/18596/20698/59008/68612/22417/18226/19362/13874/21926/14609/18591/21802/13614/23980/230861
GO:0032613,interleukin-10 production,47,0.4852733765310715,1.7195741891051202,0.0014877242047258924,0.0356257907296295,0.030920947516893355,3463,"tags=49%, list=25%, signal=37%",16453/83433/56644/24088/245945/14727/74131/20963/52023/14728/17221/12523/15510/60533/80859/100038882/18762/16859/19219/22177/12522/15234/12229
GO:0031343,positive regulation of cell killing,66,0.4442658495916145,1.6836504538632544,0.001476577641630793,0.0356257907296295,0.030920947516893355,2962,"tags=39%, list=21%, signal=31%",19368/379043/20850/20296/56792/12479/56644/14990/52118/16783/26904/76055/16643/14825/15216/20963/20851/12010/12480/15024/20375/243864/22177/14964/22324/19264
GO:0031647,regulation of protein stability,322,-0.2634406373266136,-1.3792013639243716,0.001480156396432595,0.0356257907296295,0.030920947516893355,2871,"tags=28%, list=21%, signal=22%",56398/15185/66459/12317/59036/12468/75841/13135/329908/20617/12539/338467/211924/66897/68943/226407/67072/22284/67819/76568/17847/72400/16145/11787/12469/53376/68453/56424/70790/72344/233824/13200/233812/230484/74996/13036/12465/18715/65973/75826/170707/77006/67025/26413/19035/18148/235323/108143/69727/12156/23988/27643/11806/22433/22217/14433/21752/65019/13542/57439/252870/23992/70369/100503670/12017/69754/11652/56274/20115/11933/280662/21372/233752/21454/16000/22393/30940/232430/67490/20602/68350/74838/68077/18708/69237/19211/11931/20787/12367
GO:0010466,negative regulation of peptidase activity,145,-0.329368305259531,-1.5799720421990227,0.0015045808438281909,0.03588178659932886,0.03114313584420906,1901,"tags=30%, list=14%, signal=26%",20111/20700/74996/23950/11798/15160/59083/217847/68581/68845/20714/16426/234069/20717/268591/17395/14433/18054/380780/12401/17002/16427/20317/22339/22370/12258/11287/16600/16424/20703/68054/20702/11826/11905/16625/13205/30948/11699/209378/16425/16644/11651/17837/53614
GO:0006405,RNA export from nucleus,77,-0.39252922884393165,-1.6899665336275675,0.0015320963283961988,0.036388851163010126,0.03158323601995687,3126,"tags=35%, list=22%, signal=27%",70579/72322/66231/192170/218210/13684/56488/268420/20926/73666/235626/19069/223527/170762/234069/13211/20383/21681/109095/66874/73473/107939/234733/28114/69823/279706/73192
GO:0010667,negative regulation of cardiac muscle cell apoptotic process,35,0.547781716732405,1.823572150849393,0.0015406496317426472,0.036443252874432785,0.031630453286697564,2159,"tags=37%, list=16%, signal=31%",26897/75387/16579/74244/19732/211323/78688/68346/17242/18510/18024/18128/12043
GO:0042832,defense response to protozoan,36,0.543930646194984,1.8225028708474404,0.0015937475385972453,0.03669919979751274,0.031852599131423576,2941,"tags=53%, list=21%, signal=42%",384059/634650/100702/626578/55932/60440/14469/53314/16190/236573/21939/18176/56744/18173/100039796/76074/27027/78317/15900
GO:0046365,monosaccharide catabolic process,44,-0.47334010924051184,-1.7809659549953898,0.0015779178175137497,0.03669919979751274,0.031852599131423576,2439,"tags=41%, list=18%, signal=34%",21991/18640/319625/18655/14430/12015/14433/13806/18642/319801/78830/12091/68837/103988/16548/230163/225913/14751
GO:0051306,mitotic sister chromatid separation,58,0.47674075620855005,1.7653504719200621,0.0015900499376444582,0.03669919979751274,0.031852599131423576,3454,"tags=48%, list=25%, signal=36%",74335/68014/268697/107995/56150/229841/66977/20877/59008/208628/70385/68612/76464/11799/18817/12235/75430/214444/22137/22680/66442/70799/67052/12236/68501/67141/235661/52276
